date,state,district,pincode,age_0_5,age_5_17,age_18_greater
02-01-2026,Maharashtra,Mumbai Suburban,400066,2,0,0
02-01-2026,Maharashtra,Mumbai Suburban,400067,14,1,0
02-01-2026,Maharashtra,Mumbai Suburban,400069,1,0,0
02-01-2026,Maharashtra,Mumbai Suburban,400074,5,1,0
02-01-2026,Maharashtra,Mumbai Suburban,400075,1,0,0
02-01-2026,Maharashtra,Mumbai Suburban,400077,2,1,0
02-01-2026,Maharashtra,Mumbai Suburban,400079,5,0,0
02-01-2026,Maharashtra,Mumbai Suburban,400083,1,1,0
02-01-2026,Maharashtra,Mumbai Suburban,400086,5,2,0
02-01-2026,Maharashtra,Mumbai Suburban,400092,3,1,0
01-01-2026,Maharashtra,Mumbai Suburban,400049,1,1,1
01-01-2026,Maharashtra,Mumbai Suburban,400050,1,0,1
01-01-2026,Maharashtra,Mumbai Suburban,400064,6,0,0
01-01-2026,Maharashtra,Mumbai Suburban,400070,15,2,1
01-01-2026,Maharashtra,Mumbai Suburban,400080,5,2,0
01-01-2026,Maharashtra,Mumbai Suburban,400101,4,7,1
01-01-2026,Maharashtra,Mumbai Suburban,400102,4,2,0
01-01-2026,Maharashtra,Mumbai Suburban,400103,3,1,0
03-01-2026,Maharashtra,Mumbai Suburban,400065,0,2,0
03-01-2026,Maharashtra,Mumbai Suburban,400083,0,1,0
09-06-2025,Maharashtra,Mumbai Suburban,400053,1,2,0
09-06-2025,Maharashtra,Mumbai Suburban,400058,0,3,0
09-06-2025,Maharashtra,Mumbai Suburban,400060,1,0,0
09-06-2025,Maharashtra,Mumbai Suburban,400061,1,1,0
09-06-2025,Maharashtra,Mumbai Suburban,400067,1,3,0
09-06-2025,Maharashtra,Mumbai Suburban,400079,1,0,0
09-06-2025,Maharashtra,Mumbai Suburban,400089,2,0,0
09-06-2025,Maharashtra,Mumbai Suburban,400091,0,2,0
10-06-2025,Maharashtra,Mumbai Suburban,400050,1,0,0
10-06-2025,Maharashtra,Mumbai Suburban,400052,2,0,0
10-06-2025,Maharashtra,Mumbai Suburban,400067,5,5,0
10-06-2025,Maharashtra,Mumbai Suburban,400069,5,1,0
10-06-2025,Maharashtra,Mumbai Suburban,400071,1,1,0
10-06-2025,Maharashtra,Mumbai Suburban,400078,2,4,0
10-06-2025,Maharashtra,Mumbai Suburban,400088,0,2,0
10-06-2025,Maharashtra,Mumbai Suburban,400091,0,1,0
11-06-2025,Maharashtra,Mumbai Suburban,400051,0,1,0
11-06-2025,Maharashtra,Mumbai Suburban,400060,1,3,0
11-06-2025,Maharashtra,Mumbai Suburban,400065,1,0,0
11-06-2025,Maharashtra,Mumbai Suburban,400074,4,1,0
11-06-2025,Maharashtra,Mumbai Suburban,400079,1,0,0
11-06-2025,Maharashtra,Mumbai Suburban,400086,1,3,0
11-06-2025,Maharashtra,Mumbai Suburban,400088,3,1,0
11-06-2025,Maharashtra,Mumbai Suburban,400095,8,9,0
11-06-2025,Maharashtra,Mumbai Suburban,400099,0,2,0
13-06-2025,Maharashtra,Mumbai Suburban,400050,1,1,0
13-06-2025,Maharashtra,Mumbai Suburban,400053,1,2,0
13-06-2025,Maharashtra,Mumbai Suburban,400054,1,1,0
13-06-2025,Maharashtra,Mumbai Suburban,400057,0,1,0
13-06-2025,Maharashtra,Mumbai Suburban,400071,2,1,0
13-06-2025,Maharashtra,Mumbai Suburban,400074,4,1,0
13-06-2025,Maharashtra,Mumbai Suburban,400076,0,2,0
13-06-2025,Maharashtra,Mumbai Suburban,400077,0,1,0
13-06-2025,Maharashtra,Mumbai Suburban,400087,1,2,0
13-06-2025,Maharashtra,Mumbai Suburban,400088,1,1,0
13-06-2025,Maharashtra,Mumbai Suburban,400092,2,4,0
12-06-2025,Maharashtra,Mumbai Suburban,400064,1,3,0
12-06-2025,Maharashtra,Mumbai Suburban,400067,1,2,0
12-06-2025,Maharashtra,Mumbai Suburban,400069,1,1,0
12-06-2025,Maharashtra,Mumbai Suburban,400074,2,3,0
12-06-2025,Maharashtra,Mumbai Suburban,400078,2,2,0
12-06-2025,Maharashtra,Mumbai Suburban,400086,2,0,0
12-06-2025,Maharashtra,Mumbai Suburban,400101,4,2,0
12-06-2025,Maharashtra,Mumbai Suburban,400102,1,1,0
14-06-2025,Maharashtra,Mumbai Suburban,400029,1,0,0
14-06-2025,Maharashtra,Mumbai Suburban,400053,1,1,0
14-06-2025,Maharashtra,Mumbai Suburban,400058,2,1,0
14-06-2025,Maharashtra,Mumbai Suburban,400060,1,1,0
14-06-2025,Maharashtra,Mumbai Suburban,400064,1,1,0
14-06-2025,Maharashtra,Mumbai Suburban,400068,3,4,0
14-06-2025,Maharashtra,Mumbai Suburban,400076,1,3,0
14-06-2025,Maharashtra,Mumbai Suburban,400078,1,3,0
14-06-2025,Maharashtra,Mumbai Suburban,400092,1,0,0
14-06-2025,Maharashtra,Mumbai Suburban,400097,5,3,0
15-06-2025,Maharashtra,Mumbai Suburban,400059,0,1,0
15-06-2025,Maharashtra,Mumbai Suburban,400069,1,0,0
15-06-2025,Maharashtra,Mumbai Suburban,400075,2,0,0
15-06-2025,Maharashtra,Mumbai Suburban,400095,1,0,0
16-06-2025,Maharashtra,Mumbai Suburban,400043,9,16,0
16-06-2025,Maharashtra,Mumbai Suburban,400052,1,0,0
16-06-2025,Maharashtra,Mumbai Suburban,400059,1,0,0
16-06-2025,Maharashtra,Mumbai Suburban,400070,0,1,0
16-06-2025,Maharashtra,Mumbai Suburban,400102,3,2,0
17-06-2025,Maharashtra,Mumbai Suburban,400024,0,2,0
17-06-2025,Maharashtra,Mumbai Suburban,400043,5,15,1
17-06-2025,Maharashtra,Mumbai Suburban,400057,4,0,1
17-06-2025,Maharashtra,Mumbai Suburban,400059,2,3,0
17-06-2025,Maharashtra,Mumbai Suburban,400075,1,0,0
17-06-2025,Maharashtra,Mumbai Suburban,400076,0,2,0
17-06-2025,Maharashtra,Mumbai Suburban,400080,2,2,1
17-06-2025,Maharashtra,Mumbai Suburban,400087,1,0,0
17-06-2025,Maharashtra,Mumbai Suburban,400093,1,2,0
17-06-2025,Maharashtra,Mumbai Suburban,400095,5,2,0
17-06-2025,Maharashtra,Mumbai Suburban,400099,1,0,0
17-06-2025,Maharashtra,Mumbai Suburban,400102,1,3,1
18-06-2025,Maharashtra,Mumbai Suburban,400043,8,17,0
18-06-2025,Maharashtra,Mumbai Suburban,400064,0,2,0
18-06-2025,Maharashtra,Mumbai Suburban,400071,0,5,0
18-06-2025,Maharashtra,Mumbai Suburban,400077,0,2,0
18-06-2025,Maharashtra,Mumbai Suburban,400093,1,0,0
18-06-2025,Maharashtra,Mumbai Suburban,400095,1,0,0
18-06-2025,Maharashtra,Mumbai Suburban,400097,2,1,1
18-06-2025,Maharashtra,Mumbai Suburban,400104,2,1,0
19-06-2025,Maharashtra,Mumbai Suburban,400057,1,1,0
19-06-2025,Maharashtra,Mumbai Suburban,400063,1,1,0
19-06-2025,Maharashtra,Mumbai Suburban,400080,2,1,0
19-06-2025,Maharashtra,Mumbai Suburban,400083,1,0,0
19-06-2025,Maharashtra,Mumbai Suburban,400095,1,2,0
19-06-2025,Maharashtra,Mumbai Suburban,400099,0,2,0
19-06-2025,Maharashtra,Mumbai Suburban,400101,4,0,0
01-07-2025,Maharashtra,Mumbai Suburban,400053,96,73,10
01-09-2025,Maharashtra,Mumbai Suburban,400051,1,0,0
01-09-2025,Maharashtra,Mumbai Suburban,400058,6,0,0
01-09-2025,Maharashtra,Mumbai Suburban,400063,1,0,0
01-09-2025,Maharashtra,Mumbai Suburban,400065,1,0,0
01-09-2025,Maharashtra,Mumbai Suburban,400071,3,2,1
01-09-2025,Maharashtra,Mumbai Suburban,400086,2,0,0
01-09-2025,Maharashtra,Mumbai Suburban,400091,1,0,0
01-09-2025,Maharashtra,Mumbai Suburban,400097,4,0,0
03-09-2025,Maharashtra,Mumbai Suburban,400042,3,1,0
03-09-2025,Maharashtra,Mumbai Suburban,400056,1,0,0
03-09-2025,Maharashtra,Mumbai Suburban,400064,2,1,0
03-09-2025,Maharashtra,Mumbai Suburban,400071,4,2,0
03-09-2025,Maharashtra,Mumbai Suburban,400072,3,1,0
03-09-2025,Maharashtra,Mumbai Suburban,400074,2,0,0
03-09-2025,Maharashtra,Mumbai Suburban,400079,1,2,0
03-09-2025,Maharashtra,Mumbai Suburban,400086,4,0,0
03-09-2025,Maharashtra,Mumbai Suburban,400088,3,0,0
03-09-2025,Maharashtra,Mumbai Suburban,400102,0,3,0
03-09-2025,Maharashtra,Mumbai Suburban,400104,4,0,0
02-09-2025,Maharashtra,Mumbai Suburban,400043,0,1,0
02-09-2025,Maharashtra,Mumbai Suburban,400052,1,1,0
02-09-2025,Maharashtra,Mumbai Suburban,400054,0,1,1
02-09-2025,Maharashtra,Mumbai Suburban,400056,0,1,0
02-09-2025,Maharashtra,Mumbai Suburban,400065,1,0,0
02-09-2025,Maharashtra,Mumbai Suburban,400066,1,0,0
02-09-2025,Maharashtra,Mumbai Suburban,400081,1,0,0
02-09-2025,Maharashtra,Mumbai Suburban,400083,1,0,0
02-09-2025,Maharashtra,Mumbai Suburban,400086,1,1,0
02-09-2025,Maharashtra,Mumbai Suburban,400095,5,2,0
07-09-2025,Maharashtra,Mumbai Suburban,400079,1,0,0
07-09-2025,Maharashtra,Mumbai Suburban,400099,0,1,0
06-09-2025,Maharashtra,Mumbai Suburban,400065,1,2,0
06-09-2025,Maharashtra,Mumbai Suburban,400071,2,0,0
06-09-2025,Maharashtra,Mumbai Suburban,400083,2,0,0
06-09-2025,Maharashtra,Mumbai Suburban,400086,1,0,0
06-09-2025,Maharashtra,Mumbai Suburban,400095,0,6,0
06-09-2025,Maharashtra,Mumbai Suburban,400101,0,3,0
06-09-2025,Maharashtra,Mumbai Suburban,400104,1,0,0
05-09-2025,Maharashtra,Mumbai Suburban,400042,1,0,0
05-09-2025,Maharashtra,Mumbai Suburban,400050,2,0,0
05-09-2025,Maharashtra,Mumbai Suburban,400053,2,0,0
05-09-2025,Maharashtra,Mumbai Suburban,400070,1,1,0
05-09-2025,Maharashtra,Mumbai Suburban,400080,1,0,0
05-09-2025,Maharashtra,Mumbai Suburban,400088,3,0,0
05-09-2025,Maharashtra,Mumbai Suburban,400101,3,0,0
04-09-2025,Maharashtra,Mumbai Suburban,400066,1,1,0
04-09-2025,Maharashtra,Mumbai Suburban,400070,3,2,0
04-09-2025,Maharashtra,Mumbai Suburban,400071,1,0,0
04-09-2025,Maharashtra,Mumbai Suburban,400072,2,3,0
04-09-2025,Maharashtra,Mumbai Suburban,400077,1,1,0
04-09-2025,Maharashtra,Mumbai Suburban,400095,7,9,0
09-09-2025,Maharashtra,Mumbai Suburban,400024,3,0,0
09-09-2025,Maharashtra,Mumbai Suburban,400058,1,0,0
09-09-2025,Maharashtra,Mumbai Suburban,400059,2,0,0
09-09-2025,Maharashtra,Mumbai Suburban,400078,5,1,0
09-09-2025,Maharashtra,Mumbai Suburban,400094,1,0,0
08-09-2025,Maharashtra,Mumbai Suburban,400051,0,1,0
08-09-2025,Maharashtra,Mumbai Suburban,400074,1,0,0
08-09-2025,Maharashtra,Mumbai Suburban,400097,1,1,0
08-09-2025,Maharashtra,Mumbai Suburban,400098,0,1,0
10-09-2025,Maharashtra,Mumbai Suburban,400050,3,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400051,4,1,0
10-09-2025,Maharashtra,Mumbai Suburban,400053,1,1,0
10-09-2025,Maharashtra,Mumbai Suburban,400057,2,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400058,3,0,2
10-09-2025,Maharashtra,Mumbai Suburban,400064,3,1,0
10-09-2025,Maharashtra,Mumbai Suburban,400067,4,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400069,0,1,0
10-09-2025,Maharashtra,Mumbai Suburban,400086,1,1,0
10-09-2025,Maharashtra,Mumbai Suburban,400088,2,2,0
10-09-2025,Maharashtra,Mumbai Suburban,400103,3,1,0
12-09-2025,Maharashtra,Mumbai Suburban,400071,3,0,0
12-09-2025,Maharashtra,Mumbai Suburban,400075,1,0,0
12-09-2025,Maharashtra,Mumbai Suburban,400084,1,1,0
12-09-2025,Maharashtra,Mumbai Suburban,400092,2,1,0
12-09-2025,Maharashtra,Mumbai Suburban,400099,2,1,0
11-09-2025,Maharashtra,Mumbai Suburban,400054,2,2,0
11-09-2025,Maharashtra,Mumbai Suburban,400056,0,1,0
11-09-2025,Maharashtra,Mumbai Suburban,400060,1,0,0
11-09-2025,Maharashtra,Mumbai Suburban,400061,3,0,0
11-09-2025,Maharashtra,Mumbai Suburban,400064,1,0,0
11-09-2025,Maharashtra,Mumbai Suburban,400079,1,0,0
11-09-2025,Maharashtra,Mumbai Suburban,400081,1,1,0
14-09-2025,Maharashtra,Mumbai Suburban,400058,1,0,0
14-09-2025,Maharashtra,Mumbai Suburban,400063,1,0,0
14-09-2025,Maharashtra,Mumbai Suburban,400077,1,0,0
13-09-2025,Maharashtra,Mumbai Suburban,400029,3,0,0
13-09-2025,Maharashtra,Mumbai Suburban,400042,2,0,0
13-09-2025,Maharashtra,Mumbai Suburban,400051,3,1,0
13-09-2025,Maharashtra,Mumbai Suburban,400066,1,0,0
13-09-2025,Maharashtra,Mumbai Suburban,400068,6,4,0
13-09-2025,Maharashtra,Mumbai Suburban,400071,1,1,1
13-09-2025,Maharashtra,Mumbai Suburban,400083,6,1,0
13-09-2025,Maharashtra,Mumbai Suburban,400092,3,2,0
13-09-2025,Maharashtra,Mumbai Suburban,400093,5,1,0
15-09-2025,Maharashtra,Mumbai Suburban,400055,3,0,0
15-09-2025,Maharashtra,Mumbai Suburban,400068,2,3,0
15-09-2025,Maharashtra,Mumbai Suburban,400076,0,0,1
15-09-2025,Maharashtra,Mumbai Suburban,400080,5,0,0
15-09-2025,Maharashtra,Mumbai Suburban,400099,1,1,0
16-09-2025,Maharashtra,Mumbai Suburban,400051,3,0,0
16-09-2025,Maharashtra,Mumbai Suburban,400058,2,2,0
16-09-2025,Maharashtra,Mumbai Suburban,400063,1,0,0
16-09-2025,Maharashtra,Mumbai Suburban,400066,4,0,0
16-09-2025,Maharashtra,Mumbai Suburban,400068,4,0,0
16-09-2025,Maharashtra,Mumbai Suburban,400082,1,0,0
16-09-2025,Maharashtra,Mumbai Suburban,400084,1,1,0
16-09-2025,Maharashtra,Mumbai Suburban,400099,0,2,0
17-09-2025,Maharashtra,Mumbai Suburban,400042,2,1,0
17-09-2025,Maharashtra,Mumbai Suburban,400051,5,2,0
17-09-2025,Maharashtra,Mumbai Suburban,400052,3,0,0
17-09-2025,Maharashtra,Mumbai Suburban,400053,2,2,0
17-09-2025,Maharashtra,Mumbai Suburban,400057,1,0,0
17-09-2025,Maharashtra,Mumbai Suburban,400066,2,1,0
17-09-2025,Maharashtra,Mumbai Suburban,400075,2,0,0
17-09-2025,Maharashtra,Mumbai Suburban,400086,5,1,0
17-09-2025,Maharashtra,Mumbai Suburban,400087,2,0,0
17-09-2025,Maharashtra,Mumbai Suburban,400089,0,1,0
17-09-2025,Maharashtra,Mumbai Suburban,400097,5,1,0
17-09-2025,Maharashtra,Mumbai Suburban,400101,4,2,0
20-09-2025,Maharashtra,Mumbai Suburban,400029,1,0,0
20-09-2025,Maharashtra,Mumbai Suburban,400043,7,2,0
20-09-2025,Maharashtra,Mumbai Suburban,400076,2,0,0
20-09-2025,Maharashtra,Mumbai Suburban,400086,3,2,0
20-09-2025,Maharashtra,Mumbai Suburban,400088,1,1,0
18-09-2025,Maharashtra,Mumbai Suburban,400053,2,1,0
18-09-2025,Maharashtra,Mumbai Suburban,400054,1,0,0
18-09-2025,Maharashtra,Mumbai Suburban,400057,1,0,0
18-09-2025,Maharashtra,Mumbai Suburban,400063,2,2,0
18-09-2025,Maharashtra,Mumbai Suburban,400064,3,1,0
18-09-2025,Maharashtra,Mumbai Suburban,400066,2,0,0
18-09-2025,Maharashtra,Mumbai Suburban,400070,1,3,0
18-09-2025,Maharashtra,Mumbai Suburban,400071,1,1,0
18-09-2025,Maharashtra,Mumbai Suburban,400081,2,1,0
18-09-2025,Maharashtra,Mumbai Suburban,400095,3,0,0
19-09-2025,Maharashtra,Mumbai Suburban,400051,1,1,0
19-09-2025,Maharashtra,Mumbai Suburban,400056,1,1,0
19-09-2025,Maharashtra,Mumbai Suburban,400072,6,3,0
19-09-2025,Maharashtra,Mumbai Suburban,400074,0,2,0
19-09-2025,Maharashtra,Mumbai Suburban,400080,10,1,0
19-09-2025,Maharashtra,Mumbai Suburban,400091,2,0,0
19-09-2025,Maharashtra,Mumbai Suburban,400095,4,3,0
19-09-2025,Maharashtra,Mumbai Suburban,400101,4,2,0
19-09-2025,Maharashtra,Mumbai Suburban,400102,3,1,0
23-09-2025,Maharashtra,Mumbai Suburban,400042,1,0,0
23-09-2025,Maharashtra,Mumbai Suburban,400043,9,5,0
23-09-2025,Maharashtra,Mumbai Suburban,400050,1,2,0
23-09-2025,Maharashtra,Mumbai Suburban,400067,5,0,0
23-09-2025,Maharashtra,Mumbai Suburban,400093,3,0,0
23-09-2025,Maharashtra,Mumbai Suburban,400102,3,4,0
22-09-2025,Maharashtra,Mumbai Suburban,400050,1,0,0
22-09-2025,Maharashtra,Mumbai Suburban,400068,1,0,0
22-09-2025,Maharashtra,Mumbai Suburban,400077,1,1,0
22-09-2025,Maharashtra,Mumbai Suburban,400080,2,0,0
22-09-2025,Maharashtra,Mumbai Suburban,400099,1,0,0
22-09-2025,Maharashtra,Mumbai Suburban,400101,4,0,0
21-09-2025,Maharashtra,Mumbai Suburban,400070,0,1,0
21-09-2025,Maharashtra,Mumbai Suburban,400079,1,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400042,2,1,0
25-09-2025,Maharashtra,Mumbai Suburban,400043,14,6,0
25-09-2025,Maharashtra,Mumbai Suburban,400057,3,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400061,1,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400064,4,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400065,0,1,0
25-09-2025,Maharashtra,Mumbai Suburban,400068,5,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400079,4,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400089,1,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400098,1,1,0
25-09-2025,Maharashtra,Mumbai Suburban,400099,1,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400103,1,1,0
26-09-2025,Maharashtra,Mumbai Suburban,400054,1,0,0
26-09-2025,Maharashtra,Mumbai Suburban,400061,1,0,0
26-09-2025,Maharashtra,Mumbai Suburban,400070,1,1,0
26-09-2025,Maharashtra,Mumbai Suburban,400079,1,0,0
26-09-2025,Maharashtra,Mumbai Suburban,400093,1,0,0
26-09-2025,Maharashtra,Mumbai Suburban,400104,3,0,0
24-09-2025,Maharashtra,Mumbai Suburban,400055,1,0,0
24-09-2025,Maharashtra,Mumbai Suburban,400066,3,1,0
24-09-2025,Maharashtra,Mumbai Suburban,400074,3,2,0
24-09-2025,Maharashtra,Mumbai Suburban,400083,2,2,0
24-09-2025,Maharashtra,Mumbai Suburban,400088,4,1,0
24-09-2025,Maharashtra,Mumbai Suburban,400095,5,2,0
27-09-2025,Maharashtra,Mumbai Suburban,400049,0,2,0
27-09-2025,Maharashtra,Mumbai Suburban,400064,0,1,0
27-09-2025,Maharashtra,Mumbai Suburban,400066,0,1,0
27-09-2025,Maharashtra,Mumbai Suburban,400072,0,1,0
27-09-2025,Maharashtra,Mumbai Suburban,400076,1,0,0
27-09-2025,Maharashtra,Mumbai Suburban,400083,2,0,0
27-09-2025,Maharashtra,Mumbai Suburban,400088,2,0,0
27-09-2025,Maharashtra,Mumbai Suburban,400093,0,1,0
30-09-2025,Maharashtra,Mumbai Suburban,400050,0,1,0
30-09-2025,Maharashtra,Mumbai Suburban,400101,0,1,0
26-10-2025,Maharashtra,Mumbai Suburban,400056,1,0,0
26-10-2025,Maharashtra,Mumbai Suburban,400063,0,1,0
26-10-2025,Maharashtra,Mumbai Suburban,400064,2,1,0
26-10-2025,Maharashtra,Mumbai Suburban,400065,1,0,0
26-10-2025,Maharashtra,Mumbai Suburban,400078,1,1,0
26-10-2025,Maharashtra,Mumbai Suburban,400088,2,0,0
26-10-2025,Maharashtra,Mumbai Suburban,400101,1,1,0
13-10-2025,Maharashtra,Mumbai Suburban,400053,1,3,0
13-10-2025,Maharashtra,Mumbai Suburban,400058,2,0,0
13-10-2025,Maharashtra,Mumbai Suburban,400082,1,0,0
13-10-2025,Maharashtra,Mumbai Suburban,400083,3,1,0
13-10-2025,Maharashtra,Mumbai Suburban,400084,5,0,1
16-10-2025,Maharashtra,Mumbai Suburban,400055,3,1,0
16-10-2025,Maharashtra,Mumbai Suburban,400058,1,2,0
16-10-2025,Maharashtra,Mumbai Suburban,400065,1,0,0
16-10-2025,Maharashtra,Mumbai Suburban,400070,1,0,0
16-10-2025,Maharashtra,Mumbai Suburban,400075,1,0,0
16-10-2025,Maharashtra,Mumbai Suburban,400076,2,1,0
16-10-2025,Maharashtra,Mumbai Suburban,400077,1,0,0
16-10-2025,Maharashtra,Mumbai Suburban,400082,2,0,0
16-10-2025,Maharashtra,Mumbai Suburban,400089,0,1,0
16-10-2025,Maharashtra,Mumbai Suburban,400102,2,1,0
16-10-2025,Maharashtra,Mumbai Suburban,400103,0,2,0
15-10-2025,Maharashtra,Mumbai Suburban,400049,1,0,0
15-10-2025,Maharashtra,Mumbai Suburban,400059,3,0,0
15-10-2025,Maharashtra,Mumbai Suburban,400060,3,0,0
15-10-2025,Maharashtra,Mumbai Suburban,400061,2,1,0
15-10-2025,Maharashtra,Mumbai Suburban,400063,0,1,0
15-10-2025,Maharashtra,Mumbai Suburban,400071,1,1,0
15-10-2025,Maharashtra,Mumbai Suburban,400077,1,1,0
15-10-2025,Maharashtra,Mumbai Suburban,400088,1,0,0
15-10-2025,Maharashtra,Mumbai Suburban,400091,2,0,0
15-10-2025,Maharashtra,Mumbai Suburban,400094,1,0,0
15-10-2025,Maharashtra,Mumbai Suburban,400097,4,2,1
15-10-2025,Maharashtra,Mumbai Suburban,400098,2,0,0
15-10-2025,Maharashtra,Mumbai Suburban,400099,2,0,0
15-10-2025,Maharashtra,Mumbai Suburban,400104,4,0,0
18-10-2025,Maharashtra,Mumbai Suburban,400050,2,0,0
18-10-2025,Maharashtra,Mumbai Suburban,400056,2,0,0
18-10-2025,Maharashtra,Mumbai Suburban,400064,6,0,0
18-10-2025,Maharashtra,Mumbai Suburban,400065,1,3,0
18-10-2025,Maharashtra,Mumbai Suburban,400070,3,1,0
18-10-2025,Maharashtra,Mumbai Suburban,400071,2,0,0
18-10-2025,Maharashtra,Mumbai Suburban,400080,1,0,0
18-10-2025,Maharashtra,Mumbai Suburban,400087,1,0,0
18-10-2025,Maharashtra,Mumbai Suburban,400099,1,0,0
17-10-2025,Maharashtra,Mumbai Suburban,400024,2,0,0
17-10-2025,Maharashtra,Mumbai Suburban,400051,11,3,0
17-10-2025,Maharashtra,Mumbai Suburban,400059,2,1,0
17-10-2025,Maharashtra,Mumbai Suburban,400066,5,1,0
17-10-2025,Maharashtra,Mumbai Suburban,400067,8,2,0
17-10-2025,Maharashtra,Mumbai Suburban,400070,10,2,1
17-10-2025,Maharashtra,Mumbai Suburban,400078,8,0,0
17-10-2025,Maharashtra,Mumbai Suburban,400080,6,0,5
17-10-2025,Maharashtra,Mumbai Suburban,400084,5,1,3
17-10-2025,Maharashtra,Mumbai Suburban,400086,8,1,7
17-10-2025,Maharashtra,Mumbai Suburban,400088,2,0,2
17-10-2025,Maharashtra,Mumbai Suburban,400089,1,0,0
17-10-2025,Maharashtra,Mumbai Suburban,400092,1,0,0
20-10-2025,Maharashtra,Mumbai Suburban,400042,1,0,0
20-10-2025,Maharashtra,Mumbai Suburban,400050,1,0,0
20-10-2025,Maharashtra,Mumbai Suburban,400051,2,0,0
20-10-2025,Maharashtra,Mumbai Suburban,400059,0,1,0
20-10-2025,Maharashtra,Mumbai Suburban,400064,1,0,0
20-10-2025,Maharashtra,Mumbai Suburban,400066,1,0,0
20-10-2025,Maharashtra,Mumbai Suburban,400074,1,0,0
20-10-2025,Maharashtra,Mumbai Suburban,400086,1,0,0
20-10-2025,Maharashtra,Mumbai Suburban,400088,3,0,0
20-10-2025,Maharashtra,Mumbai Suburban,400101,3,0,0
19-10-2025,Maharashtra,Mumbai Suburban,400058,4,0,0
19-10-2025,Maharashtra,Mumbai Suburban,400063,2,1,0
19-10-2025,Maharashtra,Mumbai Suburban,400064,3,0,0
19-10-2025,Maharashtra,Mumbai Suburban,400066,1,0,0
19-10-2025,Maharashtra,Mumbai Suburban,400068,3,0,0
19-10-2025,Maharashtra,Mumbai Suburban,400076,0,1,0
19-10-2025,Maharashtra,Mumbai Suburban,400086,4,0,0
19-10-2025,Maharashtra,Mumbai Suburban,400092,2,1,0
19-10-2025,Maharashtra,Mumbai Suburban,400095,3,3,0
21-10-2025,Maharashtra,Mumbai Suburban,400074,1,0,0
21-10-2025,Maharashtra,Mumbai Suburban,400075,1,0,0
21-10-2025,Maharashtra,Mumbai Suburban,400086,1,0,0
21-10-2025,Maharashtra,Mumbai Suburban,400093,0,1,0
21-10-2025,Maharashtra,Mumbai Suburban,400097,1,0,0
24-10-2025,Maharashtra,Mumbai Suburban,400054,0,1,0
24-10-2025,Maharashtra,Mumbai Suburban,400055,1,0,0
24-10-2025,Maharashtra,Mumbai Suburban,400056,2,1,0
24-10-2025,Maharashtra,Mumbai Suburban,400059,1,0,0
24-10-2025,Maharashtra,Mumbai Suburban,400067,1,0,0
24-10-2025,Maharashtra,Mumbai Suburban,400071,1,0,2
24-10-2025,Maharashtra,Mumbai Suburban,400072,2,0,0
24-10-2025,Maharashtra,Mumbai Suburban,400079,1,0,0
24-10-2025,Maharashtra,Mumbai Suburban,400087,1,0,0
25-10-2025,Maharashtra,Mumbai Suburban,400050,2,0,0
25-10-2025,Maharashtra,Mumbai Suburban,400053,3,0,0
25-10-2025,Maharashtra,Mumbai Suburban,400060,0,1,0
25-10-2025,Maharashtra,Mumbai Suburban,400061,1,0,0
25-10-2025,Maharashtra,Mumbai Suburban,400064,3,0,0
25-10-2025,Maharashtra,Mumbai Suburban,400066,0,2,0
25-10-2025,Maharashtra,Mumbai Suburban,400067,4,0,0
25-10-2025,Maharashtra,Mumbai Suburban,400069,3,1,0
25-10-2025,Maharashtra,Mumbai Suburban,400071,1,1,0
25-10-2025,Maharashtra,Mumbai Suburban,400097,1,0,0
23-10-2025,Maharashtra,Mumbai Suburban,400076,1,0,0
27-10-2025,Maharashtra,Mumbai Suburban,400081,1,0,0
27-10-2025,Maharashtra,Mumbai Suburban,400086,0,1,0
27-10-2025,Maharashtra,Mumbai Suburban,400091,1,2,0
27-10-2025,Maharashtra,Mumbai Suburban,400102,0,0,1
28-10-2025,Maharashtra,Mumbai Suburban,400058,0,1,0
28-10-2025,Maharashtra,Mumbai Suburban,400061,1,0,0
28-10-2025,Maharashtra,Mumbai Suburban,400069,0,1,0
28-10-2025,Maharashtra,Mumbai Suburban,400074,1,0,0
28-10-2025,Maharashtra,Mumbai Suburban,400095,0,1,0
28-10-2025,Maharashtra,Mumbai Suburban,400103,1,0,0
31-10-2025,Maharashtra,Mumbai Suburban,400059,1,0,0
31-10-2025,Maharashtra,Mumbai Suburban,400061,3,0,0
31-10-2025,Maharashtra,Mumbai Suburban,400065,3,1,0
31-10-2025,Maharashtra,Mumbai Suburban,400067,6,2,0
31-10-2025,Maharashtra,Mumbai Suburban,400069,2,0,0
31-10-2025,Maharashtra,Mumbai Suburban,400072,7,0,0
31-10-2025,Maharashtra,Mumbai Suburban,400097,10,3,0
